SpineBase;;;SpineMid;;;Neck;;;Head;;;ShoulderLeft;;;ElbowLeft;;;WristLeft;;;HandLeft;;;ShoulderRight;;;ElbowRight;;;WristRight;;;HandRight;;;HipLeft;;;KneeLeft;;;AnkleLeft;;;FootLeft;;;HipRight;;;KneeRight;;;AnkleRight;;;FootRight;;;SpineShoulder;;;HandTipLeft;;;ThumbLeft;;;HandTipRight;;;ThumbRight;;;
X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;
0.2994167;0.2497998;3.322078;0.2987106;0.5606775;3.320859;0.2976326;0.8634947;3.308811;0.2956278;0.991814;3.287842;0.1346214;0.7354366;3.289703;0.08289291;0.4862768;3.278544;0.1068796;0.2678467;3.237896;0.1332598;0.1940886;3.223953;0.450346;0.7374966;3.306778;0.5005987;0.4758276;3.316071;0.5160859;0.2780919;3.262226;0.5047159;0.2163213;3.234474;0.2273454;0.2450161;3.282376;0.2172129;-0.1051997;3.351512;0.2536777;-0.4408369;3.351065;0.24595;-0.5176425;3.248528;0.3650087;0.2491324;3.290035;0.3685005;-0.1078238;3.334585;0.3427011;-0.437185;3.3536;0.3407995;-0.5226003;3.243486;0.2980086;0.7889728;3.31396;0.1279344;0.1143303;3.196945;0.1669402;0.200155;3.201401;0.5113094;0.1518282;3.19487;0.5202844;0.1481802;3.1985;
0.2997762;0.2489653;3.323526;0.299629;0.5603454;3.321859;0.2991382;0.8635614;3.309456;0.297428;0.9916058;3.288206;0.1361294;0.7354763;3.29088;0.08435348;0.4859547;3.279793;0.1035042;0.2840257;3.257442;0.1288299;0.2099832;3.232533;0.4504378;0.7373076;3.307175;0.5006493;0.4747564;3.318871;0.5138832;0.2766442;3.265942;0.5043448;0.1979196;3.23993;0.2277273;0.2444502;3.283692;0.2176355;-0.107239;3.354014;0.2538522;-0.4406198;3.351242;0.2469082;-0.5174533;3.249861;0.3653314;0.2480321;3.29159;0.3691094;-0.1084428;3.335019;0.3420068;-0.4380001;3.3525;0.3473168;-0.5236844;3.241816;0.299359;0.7889364;3.314692;0.1195573;0.1308871;3.195044;0.1628643;0.2112182;3.205637;0.5160664;0.1238735;3.208054;0.5169708;0.1719465;3.2161;
0.3000645;0.2487529;3.325563;0.3004611;0.5601768;3.323569;0.3003229;0.8634301;3.310731;0.2998617;0.9917481;3.290654;0.1372976;0.7353014;3.292707;0.08600109;0.4846182;3.283601;0.1020269;0.2825265;3.259438;0.1289428;0.2018147;3.239238;0.4514295;0.736662;3.308678;0.4998605;0.47367;3.321409;0.5130525;0.2750286;3.271043;0.5040184;0.2042665;3.251132;0.2281876;0.2444494;3.28609;0.2164041;-0.103389;3.355591;0.2547562;-0.4389254;3.353041;0.2496049;-0.5163728;3.254392;0.3654695;0.247663;3.29328;0.3705915;-0.1072452;3.335552;0.3455963;-0.4353492;3.354536;0.3459525;-0.52109;3.243469;0.3004782;0.7887983;3.316076;0.1291161;0.1228879;3.214011;0.1600475;0.2103195;3.209938;0.5116214;0.1417338;3.216721;0.5127263;0.1705005;3.226375;
0.2998761;0.2487309;3.326994;0.300876;0.5600229;3.324454;0.3012937;0.8631197;3.31128;0.3034609;0.9913616;3.292619;0.1391427;0.7353691;3.293727;0.08719836;0.4840128;3.286323;0.1000774;0.2815799;3.2641;0.1212239;0.2340701;3.25586;0.4537638;0.7370328;3.312174;0.4996865;0.4726318;3.323627;0.5129127;0.2686806;3.280803;0.5048059;0.1963833;3.266165;0.2279623;0.2446125;3.287434;0.2172737;-0.1027063;3.356578;0.2562263;-0.4388762;3.353414;0.2508993;-0.5167387;3.253983;0.3653224;0.2474516;3.294784;0.3655055;-0.1128538;3.339679;0.3455995;-0.4358171;3.354401;0.344284;-0.5222017;3.24404;0.3012951;0.7885364;3.3167;0.1284807;0.1533089;3.254706;0.1453145;0.2270446;3.2185;0.517805;0.1323344;3.237055;0.5194039;0.2045264;3.271571;
0.3001085;0.2485419;3.330507;0.3023788;0.5598391;3.326998;0.3040929;0.8629221;3.31307;0.3068675;0.9907219;3.297806;0.1404221;0.7356207;3.295322;0.08775622;0.4849425;3.291646;0.09895074;0.2825126;3.267639;0.1157478;0.2229619;3.260379;0.4550028;0.7370153;3.313953;0.4997651;0.4717529;3.325693;0.5130727;0.2668028;3.28726;0.5065293;0.1904817;3.274986;0.2283393;0.244782;3.290737;0.2165345;-0.1018877;3.357793;0.2559641;-0.4365411;3.354733;0.2532669;-0.5168253;3.255891;0.3653975;0.2468985;3.298496;0.3683566;-0.1123147;3.340145;0.3473337;-0.4323893;3.356324;0.3417969;-0.5195742;3.246878;0.3037531;0.7883441;3.318669;0.1078132;0.1501988;3.235334;0.1479426;0.2287139;3.231;0.5257124;0.1243493;3.258803;0.5295838;0.1242181;3.2555;
0.3011195;0.2487831;3.332398;0.3038569;0.559786;3.328876;0.3058475;0.8625817;3.314616;0.3084017;0.9905772;3.297596;0.1415102;0.7366896;3.297099;0.08793241;0.48653;3.294358;0.1053028;0.2633493;3.271335;0.1241793;0.1903919;3.25329;0.4577774;0.7368499;3.317017;0.4998716;0.4705232;3.327212;0.5138703;0.2667777;3.297754;0.5089635;0.1897026;3.287827;0.229527;0.2451557;3.293008;0.2162031;-0.1050963;3.359249;0.2558585;-0.437275;3.354789;0.248534;-0.5203206;3.2453;0.366222;0.247031;3.300013;0.3700503;-0.1117728;3.340422;0.3477517;-0.4322574;3.356394;0.3411586;-0.5192872;3.246791;0.3054743;0.7880719;3.320314;0.1166856;0.1060226;3.235049;0.1600089;0.1824729;3.234417;0.5214038;0.1266052;3.256401;0.5223478;0.1573044;3.265833;
0.3012103;0.2487787;3.33255;0.3042969;0.5596024;3.329252;0.3067882;0.8620875;3.315179;0.3106073;0.9901691;3.297594;0.1424325;0.736904;3.297784;0.08806843;0.4878558;3.296686;0.1040094;0.2606993;3.27284;0.1152077;0.1886918;3.259089;0.4582008;0.7368071;3.317417;0.4999819;0.4704711;3.328538;0.5143623;0.2649045;3.303362;0.5128381;0.1837729;3.295971;0.229563;0.2451836;3.293048;0.2169956;-0.108826;3.362341;0.2550289;-0.4370426;3.355418;0.2484745;-0.5202345;3.245243;0.3663968;0.246948;3.300358;0.3665375;-0.1130558;3.341295;0.3477002;-0.4330096;3.356731;0.3399979;-0.5200382;3.247189;0.3062907;0.7876645;3.320835;0.1022256;0.1104586;3.23636;0.1513625;0.1937982;3.2418;0.5222967;0.1023559;3.265059;0.5219703;0.176135;3.281;
0.301718;0.2488776;3.333518;0.3055183;0.559422;3.330872;0.308775;0.8615397;3.317363;0.3118861;0.9902403;3.297903;0.1431594;0.7371321;3.298299;0.08814508;0.4881875;3.298594;0.1011538;0.2579226;3.276115;0.1122487;0.1822207;3.267346;0.4601348;0.7364749;3.319647;0.5019633;0.4668839;3.332913;0.5155071;0.2646949;3.308949;0.5146774;0.1810265;3.302837;0.2299339;0.245349;3.29355;0.217555;-0.1104083;3.36329;0.2552018;-0.4367915;3.355775;0.2457527;-0.51958;3.246415;0.3670355;0.2469361;3.301913;0.3653884;-0.1128893;3.341991;0.3477212;-0.4340338;3.356497;0.3392738;-0.5208181;3.246716;0.3080978;0.7872134;3.322884;0.1014371;0.09960533;3.266219;0.1481197;0.1822051;3.248;0.5266109;0.1076825;3.292058;0.5299046;0.1647884;3.2945;
0.3031906;0.2490318;3.335553;0.3075232;0.5594431;3.332793;0.3111144;0.8614901;3.318963;0.313103;0.9905369;3.298156;0.1444702;0.738057;3.299804;0.08787517;0.4882956;3.299324;0.09464759;0.2574888;3.283529;0.1041125;0.1820906;3.272431;0.4611416;0.735711;3.320972;0.5027891;0.4642432;3.337562;0.5176882;0.2602735;3.31858;0.5176386;0.1759594;3.308942;0.2313055;0.2455157;3.295346;0.2205343;-0.1110228;3.363771;0.2559567;-0.4365919;3.355703;0.245873;-0.5196973;3.245634;0.368537;0.2470964;3.304085;0.3703625;-0.1061613;3.341044;0.347805;-0.4342873;3.356393;0.3388872;-0.5206701;3.246161;0.3103782;0.7871766;3.324571;0.08584786;0.1172187;3.238968;0.1405039;0.1591576;3.2559;0.5263827;0.09867676;3.29056;0.5310612;0.1619579;3.298;
0.3044918;0.2492458;3.337206;0.3090746;0.559508;3.334164;0.3127959;0.8614585;3.319979;0.3149641;0.990409;3.298228;0.1463917;0.7386785;3.300577;0.08734584;0.487229;3.300654;0.09064887;0.2558024;3.287348;0.09338725;0.1800829;3.274632;0.4616375;0.7355847;3.322212;0.5041528;0.4645289;3.341373;0.5187624;0.2605267;3.321239;0.5198542;0.1789365;3.314894;0.232381;0.2458636;3.296513;0.2208264;-0.1116356;3.364539;0.254999;-0.4365304;3.356202;0.2439576;-0.5192774;3.245725;0.3700513;0.2471491;3.306259;0.3680156;-0.1072027;3.34262;0.3483663;-0.4341441;3.356466;0.3385664;-0.5204086;3.246156;0.3120407;0.7871654;3.325676;0.08666044;0.09962304;3.267887;0.1267334;0.1604278;3.251286;0.5335137;0.1009522;3.316391;0.5320157;0.1715328;3.31225;
0.3064914;0.2490888;3.33915;0.3106441;0.5592591;3.335435;0.3139011;0.8611975;3.320647;0.31701;0.9898885;3.297691;0.1482387;0.7390515;3.301162;0.08652428;0.4873496;3.302659;0.0882519;0.2577119;3.290782;0.08658865;0.1827496;3.278737;0.4623448;0.735406;3.323204;0.504672;0.4646924;3.344998;0.5207506;0.2601607;3.325714;0.5211502;0.173119;3.315653;0.234318;0.2458036;3.298124;0.2223665;-0.1119187;3.365016;0.2549652;-0.4366539;3.35615;0.2426109;-0.5188051;3.2451;0.372046;0.2469225;3.308487;0.3665793;-0.1073763;3.34313;0.3486547;-0.4344169;3.356343;0.341848;-0.5199005;3.244925;0.3132632;0.7869021;3.326481;0.08248073;0.09411826;3.281222;0.08086186;0.2282973;3.279;0.5327032;0.09901154;3.302056;0.532952;0.1631276;3.308221;
0.3081843;0.2494282;3.340313;0.3128043;0.5593927;3.336974;0.3164476;0.8611022;3.322487;0.3203412;0.9888725;3.298699;0.1501569;0.7410485;3.302737;0.08586447;0.4873016;3.303961;0.08622282;0.2559876;3.292827;0.08317333;0.1790006;3.286552;0.465121;0.7347775;3.327378;0.5055375;0.4640374;3.351002;0.5251501;0.261578;3.331847;0.5244977;0.1697566;3.314285;0.2359393;0.2461516;3.298949;0.2239606;-0.1094077;3.365549;0.2548714;-0.4365692;3.356355;0.2427783;-0.5180668;3.245805;0.3737859;0.2472662;3.309998;0.3645558;-0.1089632;3.34467;0.349148;-0.4346142;3.355984;0.3439732;-0.5196806;3.244455;0.3157275;0.7868652;3.328252;0.07765799;0.1047587;3.265221;0.1073939;0.1828938;3.267444;0.5325832;0.09899419;3.301306;0.534491;0.1567245;3.29975;
0.3096781;0.2495263;3.342359;0.3145216;0.5595088;3.339196;0.3183016;0.8612692;3.324774;0.3217788;0.9885263;3.29884;0.1512193;0.7417834;3.303187;0.08553794;0.4877389;3.305422;0.08493408;0.2551455;3.294487;0.08162571;0.1864109;3.289264;0.467255;0.733715;3.330407;0.5072476;0.4631025;3.355208;0.5267522;0.2614602;3.33408;0.5269267;0.1747714;3.32211;0.2375373;0.246334;3.300402;0.222876;-0.107534;3.365894;0.2553306;-0.4375091;3.356469;0.2385032;-0.5185254;3.243449;0.3751363;0.2472842;3.312722;0.3624247;-0.1098466;3.345745;0.349251;-0.435232;3.356106;0.3454567;-0.5194738;3.24368;0.3175575;0.787017;3.330529;0.06406637;0.1245059;3.255969;0.1074144;0.1665824;3.268;0.5353478;0.0984041;3.312013;0.5412777;0.1419738;3.306875;
0.3117436;0.2501561;3.344043;0.316292;0.5597365;3.340775;0.3197816;0.8611736;3.326227;0.3235543;0.9873527;3.297722;0.1524313;0.742502;3.303576;0.08547043;0.4895333;3.30746;0.08453967;0.2552907;3.295332;0.08371928;0.1808566;3.289255;0.4699313;0.7336227;3.333905;0.5087072;0.4627292;3.358066;0.5297651;0.2611283;3.340553;0.5284721;0.1759143;3.323962;0.239779;0.24699;3.301989;0.2227069;-0.1027285;3.366911;0.2553015;-0.4368366;3.356791;0.2416715;-0.5179062;3.252171;0.3769772;0.2478888;3.314429;0.3687879;-0.1046765;3.344069;0.349882;-0.4350558;3.356216;0.3459573;-0.5194807;3.244206;0.3191105;0.7869959;3.332013;0.07503495;0.1001067;3.281888;0.1080072;0.1761659;3.26804;0.535372;0.09982273;3.318175;0.5356731;0.1708273;3.3154;
0.3125514;0.250177;3.34486;0.3172495;0.5593167;3.341514;0.3209777;0.8602023;3.326914;0.3250259;0.9866675;3.297161;0.1537029;0.7428286;3.303568;0.0851604;0.490143;3.308115;0.08257309;0.2662842;3.298829;0.08272655;0.1886649;3.285858;0.4725706;0.7327175;3.33681;0.5099173;0.462153;3.36056;0.5320408;0.2606494;3.344176;0.5297751;0.1790104;3.331871;0.2404555;0.247096;3.302356;0.2431271;-0.09489115;3.365803;0.2544324;-0.4370658;3.357422;0.2477503;-0.5163353;3.254988;0.377933;0.2477934;3.315854;0.3708083;-0.1044511;3.344362;0.3498767;-0.4353906;3.356286;0.3470641;-0.5194145;3.244492;0.3202406;0.7861779;3.332713;0.07474995;0.1086382;3.269221;0.1079093;0.1925936;3.2652;0.5348408;0.09762824;3.306056;0.5411416;0.1488154;3.306727;
0.3132606;0.2499086;3.345955;0.31792;0.5587515;3.341932;0.3218028;0.8591836;3.326782;0.3260208;0.986252;3.297366;0.1546533;0.7429977;3.303837;0.08504919;0.4907083;3.308625;0.08215086;0.275743;3.302254;0.08747197;0.1957483;3.286326;0.4742557;0.7328752;3.338994;0.5116986;0.4617993;3.363173;0.5334285;0.2602722;3.346084;0.5305608;0.1769059;3.329964;0.2410424;0.2469932;3.30282;0.2474847;-0.1012795;3.366337;0.2541276;-0.437471;3.357394;0.2463126;-0.5156906;3.256365;0.3787229;0.2473135;3.317782;0.3715949;-0.1045021;3.344263;0.3499793;-0.4355443;3.356334;0.3477728;-0.5194894;3.244206;0.3210099;0.7853016;3.332736;0.07429231;0.1168471;3.249219;0.1140427;0.1836952;3.260736;0.5332576;0.09912471;3.305557;0.5414085;0.1737557;3.324083;
0.31406;0.2498043;3.347025;0.3187521;0.5585127;3.342511;0.3226454;0.8588699;3.326949;0.3270027;0.9852703;3.297568;0.1558908;0.7429278;3.303789;0.08571369;0.4920141;3.310784;0.08274818;0.2748157;3.302935;0.08825763;0.1910118;3.28422;0.4758846;0.7325655;3.340496;0.5128813;0.4616007;3.365769;0.5346456;0.2600821;3.348639;0.5299842;0.1787168;3.332018;0.2418005;0.2470646;3.303549;0.2443764;-0.1056075;3.368606;0.2551011;-0.4373568;3.357636;0.2458936;-0.5171143;3.253085;0.37952;0.247028;3.319126;0.3724753;-0.1045183;3.345056;0.3506189;-0.4353297;3.356419;0.3431194;-0.5196537;3.245397;0.3218486;0.7850015;3.332998;0.07926921;0.1166028;3.259019;0.1081648;0.193905;3.256385;0.5358819;0.09797242;3.313149;0.5440367;0.1543114;3.319455;
0.3142503;0.2497978;3.348078;0.3191123;0.5582342;3.343184;0.3231435;0.8583628;3.327334;0.3274527;0.9849418;3.299208;0.15644;0.7431191;3.304227;0.08577427;0.4917534;3.311407;0.08299421;0.2758541;3.30259;0.09401227;0.1916016;3.279606;0.4761526;0.7325506;3.340838;0.5132927;0.4617405;3.366936;0.5349242;0.2602294;3.349073;0.5303989;0.179175;3.333169;0.2421051;0.2470881;3.304611;0.2432132;-0.1039267;3.369114;0.2553386;-0.4374519;3.357745;0.2464902;-0.5191149;3.249311;0.3795992;0.247017;3.320047;0.3734164;-0.1045436;3.34612;0.3506993;-0.4353025;3.356446;0.3439547;-0.5199764;3.245765;0.3223112;0.7845519;3.333447;0.08163413;0.1153031;3.247469;0.1247192;0.1853018;3.265143;0.5352656;0.09770731;3.308722;0.5426473;0.151382;3.310909;
0.3152134;0.249672;3.34933;0.319555;0.5580921;3.343654;0.323243;0.8582859;3.32737;0.327695;0.9848961;3.299302;0.157062;0.743222;3.304368;0.08601132;0.4915793;3.312344;0.08511535;0.2815853;3.301206;0.09644052;0.1975372;3.276167;0.4774002;0.7323486;3.34177;0.5139521;0.4614304;3.367711;0.5354789;0.2599196;3.349528;0.5314665;0.1800462;3.333579;0.2432047;0.24689;3.305914;0.2459681;-0.1046649;3.370069;0.2555281;-0.4376038;3.357704;0.245057;-0.5187665;3.249429;0.3803995;0.2469858;3.321157;0.3742963;-0.1040451;3.346614;0.3506885;-0.4350086;3.356494;0.3450586;-0.5205321;3.246132;0.322472;0.7844551;3.333548;0.08593915;0.1230992;3.242417;0.1235592;0.1892908;3.2549;0.535497;0.09775639;3.310056;0.5416805;0.1331366;3.30925;
0.3152324;0.2494975;3.350909;0.3198586;0.5578571;3.344726;0.3236409;0.8580536;3.327914;0.3278478;0.9844016;3.29943;0.1578711;0.7434906;3.305123;0.08765038;0.492675;3.313578;0.09104028;0.2666305;3.297527;0.1065815;0.1871253;3.275254;0.4782025;0.7321595;3.342086;0.5142806;0.4612045;3.368212;0.5358946;0.2597047;3.350044;0.5314389;0.1763511;3.329146;0.2433112;0.246788;3.307173;0.2478646;-0.1066191;3.370766;0.2569164;-0.4367677;3.357957;0.244747;-0.5184051;3.249292;0.3803234;0.2467604;3.322995;0.3719246;-0.1050296;3.348879;0.3507335;-0.4349813;3.356514;0.3420606;-0.5211335;3.246608;0.3228634;0.7842142;3.334216;0.0996538;0.1111278;3.255718;0.1350064;0.177581;3.2522;0.5351037;0.09767503;3.307723;0.5410708;0.1484265;3.303828;
0.3156748;0.249385;3.352054;0.3203751;0.5577351;3.345216;0.3242364;0.8579211;3.327927;0.327992;0.9844182;3.299115;0.1580366;0.7434931;3.305278;0.08842716;0.4925864;3.31391;0.0960521;0.2581916;3.290422;0.1140142;0.1875391;3.272197;0.4782704;0.7323024;3.342219;0.5150651;0.4615096;3.368702;0.5362031;0.2599691;3.35012;0.5305352;0.1768933;3.327231;0.2438468;0.2465825;3.308005;0.2510664;-0.1115344;3.371536;0.2578543;-0.4369298;3.357562;0.2453292;-0.5191206;3.248038;0.3806506;0.2467849;3.32449;0.3735892;-0.107206;3.350487;0.3513134;-0.435175;3.356803;0.3434466;-0.520313;3.245043;0.3234245;0.7840853;3.334342;0.1079479;0.1007696;3.265418;0.1430583;0.1768504;3.256846;0.5362847;0.09912463;3.320222;0.5416038;0.1511378;3.31034;
